Geneid	Ctrl_R1	Ctrl_R2	Ctrl_R3	0_R1	0_R2	0_R3	2_R1	2_R2	2_R3	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	20_R1	20_R2	20_R3	30_R1	30_R2	30_R3	Entity	Symbol	relative changes	negligible changes	Genes with too high Zero count	Outlier
gene-CPT_phageK_gp123	1	4	0	0.0	1.4427691009644046	1.1198304427398966	35.44984029392462	14.325033460568022	103.68253469472393	588.4119397244901	81.18455439308505	1380.835639601898	2076.361237999853	1255.27595009225	3498.566393298079	2899.8337569598857	3452.656351369621	2944.223701382502	1272.217737093232	2051.245273463999	1751.8800385565726	phage	gene-CPT_phageK_gp123	1.110407640103834	0	0	0
gene-CPT_phageK_gp012	0	0	0	0.0	1.1542152807715236	2.2396608854797933	49.0843942531264	3.871630665018385	77.49650204144895	46.42757890383498	18.88012892862443	71.30904388833954	40.56756200293831	124.1018814882116	64.00613065523555	27.106316666291697	30.2102710389992	57.43762746245651	14.505660179941524	15.001972210493038	49.69153220797224	phage	gene-CPT_phageK_gp012	0.9840949425558828	0	0	0
gene-CPT_phageK_gp050	0	1	0	0.0	0.8656614605786427	0.7465536284932643	39.38871143769403	11.614891995055151	148.26956326651649	349.03002580188	61.54922030731564	773.4288606350674	542.6456680823146	581.6263114134199	603.4863747493638	317.68603132893867	480.3433095200872	367.89163918991136	164.55601384458254	182.5849788545372	270.2610884372368	phage	gene-CPT_phageK_gp050	1.0263770539756705	0	0	0
gene-CPT_phageK_gp172	1	0	0	0.0	0.2885538201928809	0.3732768142466321	1.211960351929047	0.0	12.03142040826148	14.158765197623437	3.398423207152397	18.28437022777937	37.07787924999738	22.03375441566159	70.53736847719837	589.8334506585073	127.26076675178412	457.6833732609668	1209.2013445082405	831.3288015180532	735.7389105486503	phage	gene-CPT_phageK_gp172	1.7407257363741344	0	0	0
gene-CPT_phageK_gp137	0	0	0	0.3206263756875431	2.596984381735928	1.866384071233161	37.26778082181819	15.099359593571698	152.86981224614587	488.642036122632	76.27572087164269	1229.0753667113293	1579.5176560498885	802.2878813702662	2413.945498997455	1801.2147424750833	2171.3632309280674	1560.9947615429635	821.5910806835733	1143.4430038485548	1181.948587518197	phage	gene-CPT_phageK_gp137	1.071835162545678	0	0	0
gene-CPT_phageK_gp233	0	0	0	0.3206263756875431	1.1542152807715236	0.7465536284932643	32.72292950208427	12.38921812805883	101.91320816409724	338.1639966967272	53.61956615729338	876.1870213151874	1148.105625717566	897.5514666379795	1578.8178894958105	1603.6096939778167	1687.6212659160926	1194.5572395040006	580.7020026133968	1034.7701807627882	724.5836686244116	phage	gene-CPT_phageK_gp233	1.0635404457537394	0	0	0
gene-CPT_phageK_gp146	0	0	1	0.6412527513750863	0.8656614605786427	0.7465536284932643	10.60465307937916	16.648011859579054	32.909473469656405	723.4141195157833	91.37982401454224	1305.8697216680025	3200.039084446833	1554.0277379046029	5259.823525954051	7672.442932393865	6375.87770278078	5890.628578491426	8542.882655154086	8005.564633984809	6795.063501214654	phage	gene-CPT_phageK_gp146	1.2067369738929956	0	0	0
gene-CPT_phageK_gp209	0	0	0	0.3206263756875431	1.7313229211572854	1.866384071233161	43.32758258146343	15.486522660073538	159.59325306252728	620.3514798214546	98.17667042884705	1504.803669746242	1992.608851929271	1166.8169066293733	3231.2210584524014	3257.3660737882733	3507.4124676278066	2718.8355429855205	1528.8014638826896	2369.579805735437	1741.7389095345377	phage	gene-CPT_phageK_gp209	1.0888704913932967	0	0	0
gene-CPT_phageK_gp168	0	0	1	0.6412527513750863	0.2885538201928809	0.0	5.453821583680711	1.5486522660073538	19.10872653076824	59.59852327371725	11.705679935747144	128.35627899901118	225.08453756469	155.85640991078273	297.8244446815042	4603.194696269656	712.5847681323935	4426.332607486522	12953.316742979914	7182.28567121385	9039.802410242137	phage	gene-CPT_phageK_gp168	1.88042672873778	0	0	0
gene-CPT_phageK_gp134	1	2	0	0.3206263756875431	2.596984381735928	2.9862145139730574	64.23389865223949	29.42439305413972	286.27703265539816	1048.7364454518754	187.2908789719544	2531.653901738332	3445.189297840933	1526.4855448850258	5897.272337377622	7186.96880090058	5813.966661455395	6283.967267822933	4372.148656859096	5176.0463143813295	3994.0836653285446	phage	gene-CPT_phageK_gp134	1.1100796375882918	0	0	0
gene-CPT_phageK_gp232	0	0	0	0.0	0.5771076403857618	1.1198304427398966	21.20930615875832	6.194609064029415	57.68004489843004	193.6128822372693	23.0337572929218	485.6328732498201	531.3041991352566	493.4912937507736	792.8922715862853	696.0902119903708	781.6907631341041	526.0268793555352	273.4673640480779	437.9844081941504	355.95362867343385	phage	gene-CPT_phageK_gp232	1.0406560871715935	0	0	0
gene-CPT_phageK_gp008	0	0	0	0.0	0.8656614605786427	0.7465536284932643	15.75548457507761	6.968935197033092	68.29600408219017	232.467168128422	30.963411442944064	541.5830461468249	485.9383233470245	409.89263729135166	540.3510758037232	299.2537359958603	461.8395185087002	278.82696369433006	128.64855995653056	156.9718555683296	199.7802417340925	phage	gene-CPT_phageK_gp008	1.0633583839666818	0	0	0
gene-CPT_phageK_gp183	0	0	3	0.0	0.8656614605786427	1.1198304427398966	9.392692727450113	2.3229783990110304	42.10997142891518	92.52588419842292	22.65615471434932	216.4869434969077	389.0996269529137	228.76221496260416	1088.9750528485995	8073.074292721656	1903.2470754569488	6746.012992536744	11629.021307863612	10914.1177340143	7145.94656537707	phage	gene-CPT_phageK_gp183	1.6609302272458448	0	0	0
gene-CPT_phageK_gp227	1	1	0	1.923758254125259	2.019876741350166	1.1198304427398966	4.544851319733926	0.7743261330036769	7.431171428632091	18.43932211783517	1.5104103142899543	34.37461602822521	56.271134391172495	43.74348303109287	81.42276484713638	306.0303151624332	85.72164407316022	279.91755155754123	1111.7042842824037	467.2565490926734	1044.029232818519	phage	gene-CPT_phageK_gp227	1.8867893311550343	0	0	0
gene-CPT_phageK_gp222	0	0	0	0.0	0.5771076403857618	0.3732768142466321	23.33023677463415	12.002055061556993	85.98926938845705	335.20053421350366	61.54922030731564	892.6429545201888	968.386963941108	777.0138689523014	1354.578724275087	1235.7769768162384	1576.220891459783	823.0303074367187	474.882022612184	749.0009052409573	584.6360881203266	phage	gene-CPT_phageK_gp222	1.0692352002347645	0	0	0
gene-CPT_phageK_gp057	0	0	0	0.3206263756875431	0.8656614605786427	0.3732768142466321	26.66312774243903	4.258793731520223	76.43490612307293	154.7585963461166	30.963411442944064	387.99433623347824	301.4213477852728	245.61155657458067	288.24529587595873	164.53534216439058	229.5980598963939	158.498769453361	83.22919775376285	90.7436367854213	128.79233857984644	phage	gene-CPT_phageK_gp057	1.0303116732924484	0	0	0
gene-CPT_phageK_gp214	0	1	0	0.0	0.8656614605786427	1.1198304427398966	19.99734580682928	4.258793731520223	55.91071836780335	206.12527938865745	32.47382175723402	600.4587182802745	642.1016265411312	424.7978241019463	932.225345121492	869.2995754879747	944.8262267447	754.3232720544131	354.7941801388976	567.1477299088831	462.4354834048029	phage	gene-CPT_phageK_gp214	1.0536253071931454	0	0	0
gene-CPT_phageK_gt002	0	0	0	0.0	0.8656614605786427	0.3732768142466321	5.15083149569845	3.484467598516546	15.21620816338952	62.2327121476937	15.481705721472032	105.68365991656476	300.5489270970376	118.5934428842962	560.3802051244093	1117.3223729845438	668.7798751258447	1144.3901977962855	759.7636766379209	1245.8954969933852	819.9102814315421	phage	tRNA-Trp	1.310718625723437	0	0	0
gene-CPT_phageK_gp185	1	0	0	0.0	0.2885538201928809	0.0	1.211960351929047	0.0	7.077306122506753	9.878208277411698	4.531230942869863	27.79224274622464	57.57976542352535	37.262967026486514	243.3974628318141	1320.3486848150685	381.40467186736487	1008.0667148948856	1621.0669745354323	1504.2221404228508	1071.9173376291155	phage	gene-CPT_phageK_gp185	1.5978803229542131	0	0	0
gene-CPT_phageK_gp092	0	0	0	0.0	1.4427691009644046	2.6129376997264253	40.90366187760533	13.163544261062508	144.37704489913776	294.37060666686864	52.10915584300342	766.1151125439555	587.1391231823114	471.7815651353423	671.411248097777	336.6604529953429	538.1204528821731	415.8775051712041	217.1093072833871	250.27680468237165	384.855846386234	phage	gene-CPT_phageK_gp092	0.9949839371898692	0	0	0
gene-CPT_phageK_gp054	1	2	0	0.0	0.0	0.7465536284932643	34.23787994199557	8.517587463040446	114.6523591846094	355.61549798682114	58.90600225730822	838.5212186459619	788.2320918205326	548.2516539896973	765.4610727340415	473.8184153267789	645.7445434586078	419.5127980485748	241.1268757780444	245.8859835475932	323.50201580292133	phage	gene-CPT_phageK_gp054	1.0357269184011813	0	0	0
gene-CPT_phageK_gp116	1	0	2	1.6031318784377158	1.1542152807715236	1.1198304427398966	2.423920703858094	1.1614891995055152	6.723440816381416	51.69595665178789	10.95047477860217	82.64535342956275	232.50011341468945	95.911636868174	366.6201497395125	1501.68994331256	516.9732631548737	1183.2878315841515	7217.160433790578	2540.090026469333	6102.931445460755	phage	gene-CPT_phageK_gp116	2.070736434596271	0	0	0
gene-CPT_phageK_gp127	0	0	0	0.0	0.5771076403857618	0.3732768142466321	24.84518721454546	1.935815332509192	71.48079183731821	118.20922571969332	26.80978307864669	272.071428989357	312.32660638821324	265.70115618886035	612.1946918453142	1924.8195464733733	816.0549464409658	1805.6499721900093	1546.8740896806496	2191.3856480156783	1078.0020150423368	phage	gene-CPT_phageK_gp127	1.3599375990238305	0	0	0
gene-CPT_phageK_gp013	0	0	0	0.0	0.0	1.1198304427398966	21.20930615875832	3.871630665018385	67.23440816381415	105.69682856830518	11.328077357174658	221.2408797561304	324.5404960235065	223.5778021589191	389.2617741889836	319.3124103289162	282.84366260263	464.590429727971	166.9339909232615	214.05253032044945	259.10584651299814	phage	gene-CPT_phageK_gp013	1.010624604594427	0	0	0
gene-CPT_phageK_gp104	1	0	0	0.6412527513750863	0.8656614605786427	1.1198304427398966	13.93754404718404	5.4202829310257385	49.89500816367261	236.41845143938664	37.38265527867637	534.6349854602688	835.3428089852351	463.3568943293541	1353.707892565492	1840.5189016412064	1482.946679626873	1588.2594581232438	1939.4781053705424	1728.8858218190148	1515.5917323431536	phage	gene-CPT_phageK_gp104	1.1353315019576018	0	0	0
gene-CPT_phageK_gp125	4	8	0	1.6031318784377158	14.716244829836926	12.691411684385494	350.86252188345907	127.37664887910483	1221.18917143854	4679.307261009922	726.507361173468	11522.810117546558	14340.851273210752	7854.385397582897	21064.98363924925	16650.868201769663	20280.532576868147	16582.024930838554	8108.188445171577	11539.443843958998	11364.656238543694	phage	gene-CPT_phageK_gp125	1.055592177159607	0	0	0
gene-CPT_phageK_gp178	0	0	0	0.0	0.0	0.0	1.211960351929047	0.0	4.60024897962939	5.926924966447019	1.5104103142899543	9.87355992300086	19.193255141175115	17.821419012667462	47.89574402772728	311.72264166235453	74.770420821523	253.74344284047243	471.3150569941656	430.3004712082881	326.5443545095319	phage	gene-CPT_phageK_gp178	1.6365520113886516	0	0	0
gene-CPT_phageK_gp139	0	1	0	0.0	0.5771076403857618	2.9862145139730574	36.35881055787141	8.517587463040446	137.29973877663102	352.65203550359763	56.64038678587329	955.9068755083056	917.7865640234646	590.0509822194082	1308.42464366655	911.8564926540528	1150.2560698098944	842.6608889745203	455.8582059827525	601.1765937034161	755.0070556905171	phage	gene-CPT_phageK_gp139	1.0135508387412504	0	0	0
gene-CPT_phageK_gp117	0	0	0	0.6412527513750863	0.0	1.1198304427398966	16.664454839024394	6.968935197033092	48.12568163304592	468.8856195678087	64.94764351446804	896.6655159703002	2029.6867311792685	954.5800074785154	3674.9098144910754	5953.902455750971	4530.785399073904	4969.081834077962	3459.005458646384	5548.900209076266	2898.3346744976466	phage	gene-CPT_phageK_gp117	1.232632141728243	0	0	0
gene-CPT_phageK_gp084	0	3	0	0.0	4.039753482700332	4.4793217709595865	75.74752199556544	20.1324794580956	341.48002041095083	704.6455237887012	138.9577489146758	1993.7277296370623	1649.747521452825	1235.1863504779703	2258.0666229799426	1372.6638759810114	2009.7382808694213	1327.608958815767	719.338066300379	863.162254745197	1045.0433457207223	phage	gene-CPT_phageK_gp084	1.0136297388818174	0	0	0
gene-CPT_phageK_gp073	0	0	0	0.0	0.2885538201928809	1.1198304427398966	24.84518721454546	7.743261330036769	82.804481633329	212.0522043551045	32.47382175723402	562.0615408019378	501.6418957352587	379.1101862694715	705.8091006267812	398.191791827825	597.4081097962091	456.9563146854927	195.46971586740875	266.74238393779086	347.33366900470395	phage	gene-CPT_phageK_gp073	1.0220997620320762	0	0	0
gene-CPT_phageK_gp022	0	0	0	0.0	0.0	0.0	3.332890967804879	3.484467598516546	12.03142040826148	142.57547280397552	18.50252635005194	385.0688369970336	612.8755334852508	252.7401241796477	1337.1620900831865	1666.2252854769506	1387.0290690780505	1307.9783772779654	794.7199396945012	1180.0331799717085	739.2883057063626	phage	gene-CPT_phageK_gp022	1.2108784783171564	0	0	0
gene-CPT_phageK_gp199	0	0	0	0.0	2.885538201928809	1.493107256986529	59.3860572445233	12.002055061556993	188.61020816480496	507.7399054589613	84.20537502166495	702.1198167467278	904.2640433558184	613.3808398359911	1163.4311640189756	1568.9136086449637	1120.4234271588828	1984.1428524689093	1347.3618127794866	1330.4188038378704	842.7278217311211	phage	gene-CPT_phageK_gp199	1.0380462835294346	0	0	0
gene-CPT_phageK_gp212	1	0	0	0.3206263756875431	0.0	1.1198304427398966	12.11960351929047	6.581772130531253	39.27904897991248	242.3453764058337	30.208206285799086	559.8674163746043	992.378532867577	640.5990070553378	1516.5534222597648	2141.1279534703813	1730.6709021466663	1883.4452397657417	1401.1040947576305	1812.6773251410368	1426.856853400346	phage	gene-CPT_phageK_gp212	1.1246115488588335	0	0	0
gene-CPT_phageK_gp162	2	0	0	0.0	1.4427691009644046	1.493107256986529	53.0232653968958	3.484467598516546	128.45310612349758	175.50283372868117	32.47382175723402	411.7640175295914	357.25627183232774	397.5796568825996	369.2326448682976	265.9129664963216	298.3264265101171	305.72813098687294	128.1729645407948	157.70365909079266	189.1320562609556	phage	gene-CPT_phageK_gp162	0.9491183021881464	0	0	0
gene-CPT_phageK_gp216	1	2	0	0.9618791270626296	3.4626458423145707	2.9862145139730574	70.59669049986698	20.906805591099275	249.1211755122377	737.5728847134068	111.39276067888412	1810.1526525501577	2743.3268541556886	1671.0010517877474	4390.298063923402	7308.405099565567	4736.970498915074	6333.043721667436	2858.566246279952	4441.681479589633	2787.289311706362	phage	gene-CPT_phageK_gp216	1.1815112801135716	0	0	0
gene-CPT_phageK_gt003	0	0	0	0.0	0.0	0.0	1.5149504399113087	0.7743261330036769	9.20049795925878	31.61026648771744	11.705679935747144	59.60704694256074	149.62014803234237	80.03437265688842	302.1786032294794	506.6170584929918	317.58547429747904	474.0421912091348	272.0405778008705	483.35622658686106	386.3770157395393	phage	tRNA-Phe	1.25155472007814	0	0	0
gene-CPT_phageK_gp097	0	1	0	0.0	4.039753482700332	2.2396608854797933	49.38738434110866	19.74531639159376	225.0583346957148	514.6546512531495	83.82777244309247	1365.8424560151188	1297.7257737499085	872.601480020245	1971.562990523174	1411.4259088138087	1631.3546361059566	1499.5583119153994	826.8226302566669	862.7963529839654	996.3659264149536	phage	gene-CPT_phageK_gp097	1.0077504805137711	0	0	0
gene-CPT_phageK_gp035	2	0	0	0.6412527513750863	3.751199662507452	13.064688498632126	123.6199558967628	16.260848793077216	433.1311346974133	373.3962728861622	152.55144174328538	732.8375587293972	430.9758199882049	356.10435445311896	621.3384247960621	365.9352749949379	399.5308344907644	613.6374377001683	339.5751268353524	222.4682708287748	698.2167331671202	phage	gene-CPT_phageK_gp035	0.8744184237575761	0	0	0
gene-CPT_phageK_gp124	0	0	0	0.3206263756875431	2.308430561543047	2.9862145139730574	69.6877202359202	18.970990258590085	201.70322449144248	756.012206831242	104.59591426457932	1663.1463159188115	1962.946548529273	1327.2096777433806	2549.359829839484	2063.061761471461	2282.008348608402	2529.073254786772	1133.58167340625	1446.4096621482677	1733.6260063169093	phage	gene-CPT_phageK_gp124	1.006278318215474	0	0	0
gene-CPT_phageK_gp076	0	0	0	0.0	2.596984381735928	2.2396608854797933	53.62924557286033	12.002055061556993	233.19723673659752	472.8369028787733	91.37982401454224	1227.6126170931068	913.4244605822884	741.6950567271967	1039.7730612564797	523.6940379927556	803.2155812493911	658.3515400918275	293.6801692168489	338.82503090040376	511.6199591616734	phage	gene-CPT_phageK_gp076	1.017260348226408	0	0	0
gene-CPT_phageK_gp224	0	0	1	0.6412527513750863	2.019876741350166	2.6129376997264253	72.1116409397783	27.10141465512869	248.05957959386168	882.4532727821118	120.45522256462384	2139.2713166501862	2596.760178532169	1874.4892543323867	3886.957335777468	4242.680684607976	4225.284033192025	3535.3223232429723	1886.6870142238697	2898.67375247624	2002.8729818519423	phage	gene-CPT_phageK_gp224	1.0616648659097907	0	0	0
gene-CPT_phageK_gp119	4	1	1	0.3206263756875431	2.308430561543047	2.6129376997264253	58.17409689259425	30.97304532014708	204.18028163431984	1386.9004421486025	231.847983243508	2798.971394468466	5233.215498379042	2254.571518002549	9520.36766514779	12874.416163821905	11524.840772990206	10894.24569490441	7489.914404715053	11978.891859198076	7072.930436418417	phage	gene-CPT_phageK_gp119	1.1854479543490213	0	0	0
gene-CPT_phageK_gp009	0	0	0	0.6412527513750863	2.308430561543047	9.705197170412436	153.00999443104217	11.614891995055151	239.21294694072824	156.73423800159895	45.68991200727112	226.3605034199086	173.17550661469366	367.1212316609498	171.5538467902232	88.36659233211093	113.66614478423448	159.95288660430927	44.70596907916404	57.81247827458293	115.10181440009896	phage	gene-CPT_phageK_gp009	0.9602068568221752	0	0	0
gene-CPT_phageK_gp189	0	0	1	0.0	0.0	0.0	0.3029900879822617	0.0	0.3538653061253377	1.97564165548234	0.0	1.0970622136667625	6.543155161764243	5.832464404145715	4.789574402772728	384.6386334946792	22.280074891261908	387.88575001545	1490.7538306238266	615.8126641526776	1035.409273149789	phage	gene-CPT_phageK_gp189	2.079310352560096	0	0	0
gene-CPT_phageK_gp143	1	0	1	0.3206263756875431	4.905414943278975	4.106044956712954	121.49902528088695	32.908860652656266	408.714428574765	1140.9330560410513	192.19971249339667	2826.763637214691	3432.1029875174045	1786.3542366697404	5749.230946746464	8153.580053220542	6071.509222062863	7038.654069165083	7484.445057434091	8176.440756479938	5972.617937527603	phage	gene-CPT_phageK_gp143	1.120904558396799	0	0	0
gene-CPT_phageK_gp150	1	2	1	0.6412527513750863	5.771076403857618	5.972429027946115	179.97611226146347	43.74942651470774	621.3874775560929	2074.753011865704	294.9076138651136	4222.958147807924	5673.351735593717	4140.077649542767	6600.904358730415	7615.519667394652	7328.25649728523	6041.856762190046	7756.485635234962	7745.408481749186	6625.199590095565	phage	gene-CPT_phageK_gp150	1.0011978618393145	0	0	0
gene-CPT_phageK_gt001	0	0	0	0.0	0.5771076403857618	1.1198304427398966	12.725583695254992	3.871630665018385	48.47954693917126	131.70944369882264	20.76814182148687	237.3311255565762	349.8406959823282	168.81744191999542	412.3388144932522	508.7855638262951	370.07582022774017	603.8221469312675	361.45251595919865	405.7850532057751	485.253023704382	phage	tRNA-Met	1.0423304250828251	0	0	0
gene-CPT_phageK_gp186	0	0	0	0.0	0.0	0.0	1.8179405278935703	1.1614891995055152	3.184787755128039	11.52457632364698	3.0208206285799086	24.135368700668767	61.069448176466274	33.050631623492386	219.44959081795045	1113.2564254846	321.3617581773539	967.7149639560712	1369.0014041954648	1271.5086202795928	942.1108861470656	phage	gene-CPT_phageK_gp186	1.5819454647132416	0	0	0
gene-CPT_phageK_gp045	1	1	0	0.6412527513750863	2.019876741350166	11.571581241645598	160.28175654261645	14.71219652706986	250.53663673673907	146.19748250569313	50.59874552871347	218.31538051968568	175.79276867939936	378.1381088687805	172.86009435461574	94.87210833202094	97.8057524887599	155.95406443920157	43.041385124088784	58.91018355827754	123.2147176177271	phage	gene-CPT_phageK_gp045	0.9638782660633118	0	0	0
gene-CPT_phageK_gp029	0	0	1	0.3206263756875431	0.0	1.493107256986529	23.027246686651893	6.194609064029415	75.37331020469692	220.28404458628088	39.270668171538816	596.0704694256075	571.8717611381949	391.42316667822354	819.4526387289341	685.2476853238541	811.9010341731034	612.1833205492201	320.5513102059209	484.45393187055566	428.4627011809852	phage	gene-CPT_phageK_gp029	1.0161175953773098	0	0	0
gene-CPT_phageK_gp131	1	1	0	0.3206263756875431	2.308430561543047	3.359491328219689	76.35350217152995	42.20077424870039	298.662318369785	1740.2110248706942	250.35050959356	3497.800024574193	6400.078168893666	3007.283451937577	10518.776220198506	12822.91416215595	11375.677559735148	9968.3365990381	9687.165225414392	11631.285186028112	7599.255032662041	phage	gene-CPT_phageK_gp131	1.1285701999416915	0	0	0
gene-CPT_phageK_gp093	0	0	0	0.3206263756875431	1.1542152807715236	1.1198304427398966	23.93621695059868	10.453402795549636	100.14388163347056	269.01653875484527	39.270668171538816	679.812885068837	531.7404094793742	405.0322502878969	568.2176905107646	330.1549369954329	450.888295257063	336.26459115678654	222.8164522722165	200.51416515488256	303.7268142099528	phage	gene-CPT_phageK_gp093	1.0089140370800291	0	0	0
gene-CPT_phageK_gp217	0	0	0	0.3206263756875431	0.2885538201928809	0.7465536284932643	29.390038534279388	8.904750529542284	90.2356530619611	311.8221079569626	45.68991200727112	727.3522476610633	1262.8289462204991	779.9301011543743	1931.0693160270048	3134.032332956646	1921.7508664683364	2506.534438947074	1355.209137139127	1986.1147599647857	1223.0201600574394	phage	gene-CPT_phageK_gp217	1.164710270825885	0	0	0
gene-CPT_phageK_gp063	0	0	0	0.0	1.4427691009644046	1.493107256986529	20.300335894811536	4.258793731520223	66.52667755156348	107.34319661454046	18.12492377147945	258.54099502080027	196.7308651970449	153.58822930917052	180.69757974097112	87.28233966545926	126.50550997580912	96.6987905380597	43.99257595556036	60.00788884197216	69.46673380094079	phage	gene-CPT_phageK_gp063	1.0439830674631911	0	0	0
gene-CPT_phageK_gp046	1	0	0	0.0	1.4427691009644046	0.7465536284932643	18.179405278935704	6.968935197033092	66.52667755156348	219.95477097703383	21.52334697863185	530.2467366056018	497.27979229408254	421.5575660996431	551.2364721736612	296.8141674958941	457.3079778528504	283.5528444349119	122.94141496770112	162.8262837480342	187.61088690765035	phage	gene-CPT_phageK_gp046	1.073958180422234	0	0	0
gene-CPT_phageK_gp152	0	1	0	0.3206263756875431	2.308430561543047	2.2396608854797933	51.50831495698449	11.227728928553317	167.73215510341004	429.70206006740887	72.8772976644903	889.3517678791885	837.5238607058232	634.1184910507313	874.3150364334217	1243.637808649463	940.29468608885	1017.8820056637863	1638.4262072097886	1462.875241403687	1304.149192233721	phage	gene-CPT_phageK_gp152	1.0076077700678887	0	0	0
gene-CPT_phageK_gp170	0	0	0	0.0	0.2885538201928809	0.7465536284932643	7.271762111574281	1.5486522660073538	24.416706122648296	50.37886221479966	13.2160902500371	104.2209102983424	180.1548721205755	105.3083850748532	315.24107887340506	2288.044189801682	574.3727781289722	1705.6794180623162	4576.179090209749	3226.155828778466	2807.06451329933	phage	gene-CPT_phageK_gp170	1.7134061204557869	0	0	0
gene-CPT_phageK_gp071	0	0	1	0.3206263756875431	1.1542152807715236	2.2396608854797933	68.77874997197341	14.325033460568022	187.5486122464289	549.2283802240904	82.31736212880251	1485.422237304796	1539.8225147351857	1312.6285167330163	2298.5602974761123	1549.9391869785593	2255.19673306129	1728.9452924774885	746.2092072894509	1122.2207016971256	1253.4435471235447	phage	gene-CPT_phageK_gp071	1.0317123717622392	0	0	0
